SMILES,Tg,FFV,Tc,Density,Rg
*OC(C)(C)CS(=O)(=O)CC(*)(F)F,,,0.13091,1.314352,15.1414333
*CCCCCCN1C(=O)CC(Nc2ccc(Cc3ccc(NC4CC(=O)N(*)C4=O)cc3)cc2)C1=O,,,,,
*[Si](*)(CC)c1ccccc1,,,,,
*CCCCCCOCC1(CO*)CC1,,,,,
*/C=C/C(C)(C)C[Si](*)(C)CCCCC,,,,,
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(OCCCCCCOc3ccc(/C=C/c4ccc(F)cc4)cc3)c2)cc1OCCCCCCOc1ccc(/C=C/c2ccc(F)cc2)cc1,,,,,
*/C=C/c1cc(OCCCCCC)c(*)cc1OCCCCCC,,,0.378,0.904783713,
*C(=O)N1CC(=O)N(C(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)C1=O,,,,,
*OC(=O)CC(C)OC(=O)CCCCCCCOC(=O)c1cc(C(=O)O)c(*)s1,,,,,
*O[Si](*)(C)CCC(=O)c1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(/C=C/c4ccc(OCCCCCCCCCC)cc4)c(C)c3)cc2)cc1,,,,,
*CC(C*)(CCl)COc1ccc(C(C)C)cc1,,,,,
*Oc1ccc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(*)=O)cc2)cc1,8.770000000000039,0.334,,,
*Oc1ccc(Oc2ccc(/C(C)=N/c3ccc(-c4ccc(/N=C(\C)c5ccc(*)cc5)cc4)cc3)cc2)cc1,,,,,
*c1ccc(Oc2cccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(O)c3)c2)cc1,,,,1.272851,21.1754667
*Nc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C(=O)Nc5ccc(*)cc5)cc4)cc3)cc2)cc1-c1ccccc1,,,,1.091191,24.38253333
*CCN(CCOC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1)CC(=O)Nc1ccc(/N=N/c2ccccc2)cc1,,,,,
*CC(*)OCCOCC(C)OC,,,,1.008257,11.8969583
*Nc1ccc(NC(=O)CCCCC(=O)Nc2ccc(Cc3ccc(NC(=O)c4cccc(C(*)=O)c4)cc3)cc2)cc1,,,,,
*c1ccc2c(c1)C(=O)N(c1cc(N(C)C)cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,,,0.166743,1.268129,20.59456667
*Sc1ccc(S/C(C)=C/c2ccc(/C=C(/*)C)cc2)cc1,,,,,
*CC(c1ccccc1)c1ccc(*)cc1,,,0.25,1.01261045,16.11715227
*c1ccc(C(=O)Nc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(NC(=O)c6ccc(N7C(=O)c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8C7=O)cc6)cc5)cc4)cc3)cc2)cc1,,,,,
*CC/C=C/C(CC)COC(=O)c1ccc(C(=O)O*)cc1,,,0.198847,1.06213,20.3767667
*CC(*)=C,,,,,
*Oc1cc(Br)c(C(=O)ONc2ccc(Oc3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1Br,,,,,
*Oc1ccc(NC(=O)c2cc(NC(=O)Cc3ccc(OC)cc3C(*)=O)cc(C(=O)OC)c2C(C)(C)C)cc1,,,0.233347,1.124543,13.91835
*C#C[Si](CCCCCCCCCCCCCCC)C(=O)NCCCCCCNC(=O)C(=O)N*,,,,,
*Nc1ccc(/C=C/c2ccc(*)cc2)cc1C,,,0.598582,1.067738,25.75683333
*OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c(*)c(Br)c5)CC5CCC4C5)cc3Br)cc2)cc1,,,,,
*Oc1ccc(OCc2ccc(C(=O)c3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)c(C(=O)O)c4)cc3C)cc2)cc1,,,,1.118474,22.2338167
*CCCCCCCCCCC(*)OCCCCCCCCC,,,,,
*Oc1ccc(C(Nc2ccccc2)c2ccc(N(*)CC)cc2)cc1,,,,,
*CC(OC)OC(=O)c1ccc(C(C)(C)c2ccc(O*)cc2)cc1,,,,1.076964,19.8562667
*c1c(C)cc(Cc2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,,,,,
*Oc1ccc(C(C)(C)c2ccc(OC(=O)NCCCCCCCCCCCNC(*)=O)cc2)c(S(=O)(=O)O)c1,,,0.289835,1.097676,20.0658833
*C(=O)c1cc(OC)c(*)cc1C(=O)c1ccc(OC(=O)c2ccccc2C(=O)O)cc1C(=O)O,,,,,
*Oc1ccc(-c2ccc(C(=O)OCCOC(=O)Cc3ccc(*)cc3)cc2)cc1C,,,0.218938,1.12423,20.29856667
*OCCOc1c(C)cc(C(C)(CC)c2cc(C(C)(C)C)c(*)cc2OCCOCCOCCOCCOCC)cc1OC,,,,1.000339,13.2047
*C(=O)Nc1cc(*)ccc1OCCOc1ccc(-c2ccccc2)cc1,,,0.353763,1.157821,19.60275
*NS(=O)(=O)CC(C)NCCN(C)C(=O)NC(C)=C(*)C,,,,1.140011,15.4301167
*CC/C=C/Cc1ccc(CNC(=O)CCCCCCCCC(=O)N*)c(S(=O)(=O)O[Na])c1,,,,,
*CC[Sn](*)(C[N+](C)(C)C)c1ccccc1,,,,,
*Oc1ccc(N)c(NC(=O)C2C(C(=O)O)C3C4C=CC(C(C(=O)O)C4C(=O)Nc4cc(*)ccc4N)C23)c1,,,,,
*c1ccc(-c2nc3cc4sc(*)nc4cc3s2)c(S(=O)(=O)O[Na])c1,,,,,
*Oc1ccc(C(CCC(=O)OCCCC)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C(*)=O)cc4)cc3)cc2)cc1,,,0.326755,1.116466,23.37385
*c1ccc([Si](*)(C)CC(=O)O[Si](C)(C)[Si](C)(C)C)cc1,,,,,
*/C=C(\C)C(*)C(=O)c1ccccc1O,,,0.168912,1.053452,14.09131667
*OCCOCCOc1cc(*)nc2ccccc12,,,,,
*CCCCCCNC(=O)CCC(=O)NCC(=O)NCCC(=O)N*,128.34000000000003,,0.30296,1.102013,18.04871667
*C(=C(F)F)C(*)(F)F,,,,,
*Oc1ccc(C(C)(C)c2ccc(OC(*)=S)c(O)c2)cc1C,,,0.193893,1.098714,18.2887833
*Oc1ccc(NC(=O)NC2CC(C)(C)CC(C)(NC(*)=O)C2)cc1,,,,,
*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1C(C)CC,,,,,
*O[Si](*)(C)CCCCCCOc1ccc(F)c(I)c1,,,,,
*CC(CO*)(OCCC)C(C)C,,,0.176184,0.873393,12.5777167
*CCCCCCCCCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(*)C5=O,,,,,
*CCN(CCOC(=O)c1ccc(C(=O)Nc2ccc(C(C)(C)c3ccc(N*)cc3)cc2)cc1)OCC,,,0.274805,1.090154,21.81365
*/C=C/c1[nH]c(*)c(OCCCCc2ccccc2)c1OCCCCCC,,,,,
*CCN(*)C(=O)c1ccc(COCCOCCOCCOCCOCCOCCOCCOCCOCCOc2ccc(/N=N/c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc2)c(C(C)(C)C)c1,217.02000000000004,0.347,,,
*CCCCCCCCCCCCCCCCCOC(=O)Nc1ccc(NC(=O)OCc2ccc(C(*)=O)cc2Br)cc1,,,0.30281,1.128467,24.93135
*Oc1ccc(C(=O)Nc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1CCc1ccc(CCC)cc1,,,0.275727,1.117842,22.0978333
*CC(*)C(=O)CC,,,,,
*CCCCCCCCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)C(*)C,,,,,
*CCCCCCCCCCOC(=O)COCC(=O)OCCCCCCO*,,,0.31806,0.981494,19.83623333
*CC(*)(C)C(=O)OCCOCCOCCO,,,,,
*CCC1CN(C(P(=O)(O)O)P(=O)(O)O)CC1*,,,,,
*CSC(=O)OCCCCCCCOC(=O)CCCCCCCCC(=O)O*,,,0.217685,1.036502,18.9241333
*OP(=O)(Oc1ccccc1)Oc1ccc(/C=C2\CCC/C(=C\c3ccc(*)cc3)C2=O)cc1,,,,,
*Oc1cccc(*)c1C#N,,,0.2,1.141483532,
*CCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,,,,,
*Oc1ccc(C2(c3ccc(OC(=O)/C=C/C(*)=O)cc3)CCCCC2)cc1,,,,,
*Oc1ccc(C(C)CC(C)(C)c2ccc(NC(*)=O)cc2C)cc1,,,0.211781,1.010783,20.01251667
*CC(*)(C)C(=O)OCCCCOc1ccc(/C=C/c2ccc(OCCCC)c(OCC(C)F)c2)cc1,,,0.320493,1.033632,13.5735167
*NC(C)C(=O)NC(C)(CC(=O)O)C(*)(C(=O)OCC)C(C)C,,,0.141225,1.022487,13.76872167
*/C=C(/*)NCCC[Si](C)(C)C,,,,,
*C(=C(*)c1ccc2c(ccc3ccccc32)c1)c1ccc([Si](C)(C)C)cc1,,,,,
*=C=C=C(CCCCOC(=O)NCC)C(=*)CCCCOC(=O)NCC,,,,,
*N=P(*)(OCCOCCOCCOCCOC)OCCOCCSCCOCCOC,,,,,
*CCCCCCCCCCOc1ccc(C(=O)OCCCCCCCOCCCCCCOC(=O)c2ccc(O*)cc2C)cc1,,,,,
*C#CCNC(=O)c1ccc(C(=O)NCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2Bc2ccccc2)cc1,,,,,
*CCCCCCCCCCCCCCOC(=O)CCc1ccc(CCSC(=O)O*)cc1,,,0.269917,0.992374,21.0930333
*CCCCNC(=O)C(OC(=O)NCCc1ccccc1)Sc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,132.56,0.337,0.203754,1.149825,18.75578333
*c1ccc2c(c1)-c1nc3ccc(-c4ccc5c(c4)nc4n5C(=O)c5cc(C(c6ccc7c(c6)C(=O)N(c6cc(C(c8ccc(O)c(N9C(=O)c%10ccc(C(*)(C(F)(F)F)C(F)(F)F)cc%10C9=O)c8)(C(F)(F)F)C(F)(F)F)ccc6O)C7=O)(C(F)(F)F)C(F)(F)F)ccc5-4)cc3n1C2=O,,,,,
*Nc1cc([N+](=O)[O-])c(NC(=O)c2c(F)cc(C(*)=O)cc2F)cc1/C=C/c1ccc(N(C)C)cc1,,,,,
*Oc1ccc(/N=N/c2ccc(OCCCCCCOc3ccc(/C=C/c4ccc(OC(=O)c5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,,,,,
*CC(=O)CCCCCCCCCCCCOCCCCO*,,,0.323359,0.912506,22.19875
*/N=C(/*)c1ccc(N2C(=O)c3ccccc3C2=O)nc1,,,,,
*CCC(C)(OC)C(C*)C(C)CC,,,,,
*OC(CCCCNC(*)=O)c1ccc(/N=N/c2ccc(C(=O)Oc3ccc(OC(C)=O)cc3)cc2)cc1,,,,,
*Oc1ccc(/C=N/N=C(/*)c2ccc(OC)cc2)cc1,,,,,
*Oc1ccc(COC(=O)OCCCCCCCCCCCCCCOC(=O)c2ccc(*)cc2)cc1,,,,,
*Oc1ccc(/C=N/c2ccc(/C=C/c3ccc(OCC)cc3)cc2-c2ccc(N(*)CCCCCC)cc2)cc1,,,,,
*Oc1ccc(C(c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)C(Cl)(Cl)Cl)cc1,,,,,
*CC(COC(=O)CCCCCCCCCCCC(=O)Oc1c(*)cc(-c2ccccc2)cc1OC)CC(=O)OCC#CCOc1ccc(/C=N/c2ccc([N+](=O)[O-])cc2)cc1,,,,,
*CCCCOC(=O)c1ccc(Cc2ccc(C(=O)O*)c(N(C)C)c2)cc1,,,,1.103565,18.7272333
*CC(C)(CCCCCC)CNC(=O)c1cc(C(=O)Nc2ccc(*)cc2)ccc1-c1ccccc1,,,0.219727,0.995574,17.11325
*c1cc2c(s1)-c1sc(-c3ccc(*)c4nsnc34)cc1C2(CC(CC)CCCC)CC(CC)CCCC,,,,,
*C(=O)c1cc(C(=O)O)cc(C(=O)Nc2ccc(*)c(OC(=O)c3ccc(OC(=O)c4ccc(Cl)cc4)cc3)c2)c1,,,0.211996,1.27939,16.5891
*CCCCCCCOc1ccc(C(=O)NCCOCCNCCCNC(=O)c2ccc([N+](=O)[O-])cc2)cc1*,,,,1.104025,16.4079333
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(C(=O)c4ccc(*)c(C)c4)cc3C)c(C#N)c2)cc1-c1ccc(C)cc1,,,0.188782,1.111699,20.0122667
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(*)s1,,,,,
*OC(=O)Oc1ccc(OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1Cl,,,0.37406,1.252454,28.29485
*CCOCCOCCOCCOCCOCc1cc(CO*)cc(OCCCCCCCCCCCCCCCC)c1,,,0.271,0.969334138,
*Oc1ccccc1CC(O)NC(=O)NCc1cccc(CCCNC(=O)OCC)c1-c1ccccc1*,,,0.18108,1.115341,13.3019833
*CCCC(Cl)C(=O)NCCSCC(=O)O*,,,0.197245,1.236044,19.08615
*c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(S(*)(=O)=O)cc3)cc(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)c2)cc1,,,,,
*OCC(C)C[Si](*)(C)CCCCCC,,,,,
*Oc1cc(OC(=O)c2ccc(/C=N/c3ccc(OCCCCCCCCCCCCOc4ccc(/N=C/c5ccc(C(*)=O)cc5)cc4)cc3)cc2)c(Cl)cc1Cl,,,,,
*Cc1ccc(CNC(=O)CCCCC(=O)N*)cc1,,,0.277,1.110901106,
*CC(CC(C)C)OC(=O)C(OC(C)=O)C(=O)O*,,,0.165597,1.054498,13.9725667
*CC(*)NC(=O)CCCCCCCCC(=O)Oc1ccc(CCCCCCCC)cc1,,,0.29194,0.944391,13.55626667
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(*)=O)c(-c3ccccc3)c2)cc1-c1cc(F)ccc1-c1ccccc1,423.87,0.392,0.139727,1.016664,13.2197333
*C(=O)Nc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)c(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)c(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c2C)C3=O)c1,,,,,
*CC(CCCC(C)C)COC(=O)CCCCC(=O)O*,2.5200000000000387,0.348,0.233176,0.95554,16.6324667
*OC(=O)CCCC(=O)OCCCCCCOc1cccc(C(*)=O)c1,173.55,,0.261556,1.102808,17.4694
*/N=C/c1ccc(/C=C/C(*)=C(F)C(F)(F)F)cc1,,,,,
*/C=C(/*)CCCCCCCCCCCCCOc1ccc(/N=N/c2ccc(CCCC)cc2)cc1,,,,,
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(=O)O*)cc1,,,,,
*CCCCSC(=O)CCCCCCC(=O)S*,,,,,
*c1ccc(-c2ccc(-c3csc(-c4nc(*)cs4)n3)cc2)cc1,,,,,
*Oc1ccc(C(=O)OCCCCCCCCCCOC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,,,,
*Oc1ccc(C(C)(C)c2ccc(OC(=O)/C=C/C(*)=O)cc2)cc1,,,0.274,1.075528595,
*CSS*,,,,,
*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(C)=O)cc1,,,0.151,1.032524675,
*CC(*)(C)C(=O)c1c(F)c(F)c([2H])c(F)c1Cl,,,,,
*CCCCCS(=O)(=O)CCCCS(*)(=O)=O,,,,,
*CC(*)C(=O)N(O)c1ccccc1C,,,0.181,1.068182082,
*CC(CCc1ccc([N+](=O)[O-])cc1)(CO*)OCCC,,,0.150469,1.007061,11.3028
*Nc1ccc(NC(=O)c2ccc([PH](*)(C)C)s2)cc1,,,,,
*Oc1ccc(C(=O)N/C=C/C=C/C(C)=C(\C)c2ccc(*)cc2)cc1,,,0.228806,1.013448,28.1684667
*Oc1ccc(/C=N/c2ccc(/N=C/c3ccc(OC(=O)CCCCC(*)=O)cc3)cc2)cc1,,,,,
*c1cccc(-c2nnc(-c3cc(Cl)c(-c4nnc(*)o4)cc3Cl)o2)c1,,,,,
*CC(CCCCCCOC(=O)S*)CCCCON,,,0.202941,1.00767,17.75538333
*OC(C)(C)COC(=O)CSCC(*)=O,226.69,0.334,0.161287,1.16164,18.51045
*O[Si](C)(C)[Si](*)(C)O[Si](C)(C)O[Si](CC)(CCCOc1ccc(-c2ccccc2)cc1)Oc1ccc(Cl)cc1,,,,,
*Nc1cc(NC(=O)c2cc(C)c(OC(*)=O)c(O)c2)cc(C(=O)OCC(C)(C)C)c1O,,,,,
*CC(*)c1cc(C(=O)OC(C)(C)C)ccc1-c1ccccc1,,,0.135523,0.905243,11.1003
*Oc1ccc(C(C)(CCCCCCC)c2ccc(OC(*)=O)cc2)cc1,,,0.247,0.985271712,
*CCCCCC(NC(=O)NCCCC)C(*)C,191.89000000000004,0.365,0.308214,0.909849,15.74421667
*CC(*)(C)C(=O)OCCCCN(CCC)c1ccc(/N=N/c2ccc(/N=N/c3ccccc3)cc2)cc1,,,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCCCCC)cc1,,,0.249238,1.089215,16.4844333
*O[Si](*)(C)CCCCCOc1ccc(CCCC)cc1,-35.819999999999965,0.386,,,
*CCCC(=O)OCCCCCCCCCCOC(=O)N1CCN(*)C1=O,,,0.304271,1.054455,19.2561667
*C/C=C/c1cc(-c2cc(CCCCC)c(*)c(C)c2C)ccc1-c1ccc(OC)cc1,,,,,
*CCCCCCCC(=O)OCCCCCCOc1ccc(-c2ccc(O*)cc2C)c(-c2ccc([N+](=O)[O-])cc2)c1,248.03,0.35,0.24912,1.050967,20.248
*OC(=O)Cc1ccc(CCCNC(=O)OCCC[Si](C)(C)Oc2ccc(NC(=O)c3ccc(*)cc3)cc2)cc1,,,,,
*CC(C)(CCl)CNC(=O)CCCCCCCCC(=O)N(C)C(=O)O*,,,0.208053,1.069544,14.72178333
*c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3sc(*)c4c3OCCO4)cc2)cc1,,,,,
*Oc1ccc(/C=C2\CCCC/C(=C\c3ccc(OC(=O)c4cccc(/N=N/c5cccc(C(*)=O)c5)c4)cc3)C2=O)cc1,,,,,
*Oc1ccc(Oc2ccc(/C(=N/c3ccccc3)c3ccc(*)cc3)cc2)cc1,,,,,
*CC(*)C(=O)Oc1ccccc1-c1ccccc1,,,0.179,1.092883988,
*O[Si](C)(CCC)CCCOC(=O)c1ccc(Nc2ccc(C(=O)OCc3ccc(*)cc3)cc2)cc1,182.06,0.367,,,
*CCOCCOCCOCCOCc1cc(CO*)cc(OCCCCCCCCCCCCCCCC)c1,,,0.307,0.956416902,
*CC(C)C(C)CCC(CCCCCC)CO*,,,,,
*CCCCc1nc2cc(NC(=N\O)/C(=N/O)Nc3ccc4nc(*)[nH]c4c3)ccc2[nH]1,,,,,
*NCC(C)(C)CC(C)CCNC(=O)c1ccc(C(*)=O)cc1,,,,,
*CC(*)OCCCl,,,,,
*ON(CCC)c1ccc(/C(C)=N/N=C/c2ccc(/C=C/c3ccc(OC(=O)CCCCCCC(*)=O)cc3)cc2)cc1,,,,,
*Oc1ccc(C(C)(C)c2ccc(Oc3nc(*)nc(Oc4ccc([N+](=O)[O-])cc4)n3)cc2)cc1,,,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c([N-][N+]#N)c4)cc3[N-][N+]#N)cc2)c([N-][N+]#N)c1,,,,,
*c1cc(*)cc(OCCCCCCCCCCCC)c1,,,,,
*CC(*)(C)COc1ccc(CCCC)cc1,,,,,
*CCCCCCCCNC(=O)CCC1(*)CCCCCCC1C,,,,,
*CCCCCCCOP(=O)(O*)Oc1ccc(-c2cccc(F)c2)cc1,,,,,
*CCC[N+](C(=O)O*)c1ccc([Si](C)(C)C)cc1,,,,,
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2-c2ccccc2)cc1C(CC)CC,,,0.328132,1.032243,26.27551667
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nc(-c4ccccc4)nc(-c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)n3)c1)C2=O,,,,,
*CC(*)C(=O)Oc1ccc(COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1Cl,,,0.145773,1.579242,14.0033667
*CCCCCOc1ccc(OC(=O)c2ccc(Oc3ccc(O*)c(OCCCC)c3)cc2OCCCCC)cc1C(=O)O,,,0.313225,1.066198,19.92643333
*Oc1ccc(C(*)=O)cc1OCCC(F)(F)C(F)(F)C(F)(F)C(F)Cl,,,,,
*c1ccc2c(-c3c(O)ccc4cc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)ccc34)c(O)ccc2c1,,,,,
*CCCCCCCC[PH](CCC)=NCc1cccc(COS(=O)(=O)c2ccc(*)cc2)c1,,,,,
*NC(C)C(=O)NCc1ccc(CNC(=O)CCCCC(=O)OCC(*)CN)cc1,,,0.222974,1.102964,16.38125
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,,,,,
*CCCCCCCCOc1ccc(C(=O)Oc2ccc(OC)c(OC(=O)c3ccc(O*)cc3)c2)cc1,,,0.276991,1.090808,21.90945
*CCCP(CCCCCCCC)CCCNC(=O)C(=O)N*,,,,,
*CCCCC(=O)NCCCOC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1OC(=O)c1ccccc1*,125.51000000000003,0.332,0.219012,1.176508,17.51645
*CC(*)OCC(C)(C)C,,,,,
*c1c(C)cc2c(c1C)C1c3ccccc3C2c2cc(C)c(N3C(=O)c4ccc5c6c(ccc(c46)C3=O)C(=O)N(*)C5=O)c(C)c21,,,,,
*Oc1ccc(/C=N/c2ccc(OCCCCCCN(PC)c3ccc(OC(=O)CN4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,,,,,
*CCCCCCCNC(=O)CCCCc1ccc(CCNC(=O)CCCCCS*)cc1,,,,,
*CC(O)COc1cccc(C(=O)OC(=O)C(*)=O)c1,257.9200000000001,,0.165482,1.233591,17.51383333
*Nc1ccc(NC(=O)CCCCC(=O)Nc2ccc(C#N)cc2)cc1*,,,0.255891,1.157897,11.8035333
*Oc1ccc(/N=N/c2ccc(C(*)=O)cc2)c(CCCCCCCCCCCCCCC)c1,,,0.261,0.965679908,
*CCCCC(F)(F)C(F)(F)COC(=O)CCCSC(=O)O*,,,0.17608,1.255342,18.4788
*C(COC(=O)OCC)C(*)C(=O)OCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCCCCC)cc2)cc1,,,,1.02228,13.0251333
*Nc1ccc(/C=C(/*)c2ccc([Si](C)(C)C)cc2)cc1,,,,,
*CCCCCOc1ccc(-c2ccc([Si](*)(C)C#N)cc2)cc1,45.370000000000005,0.365,,,
*CC(*)(CC(=O)OCCC)OC(=O)c1ccc(Cl)cc1,,,0.132891,1.009975,12.0873167
*C(=O)Nc1ccc(C)c(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(P(=O)(c4ccccc4)c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)c2)C3=O)c1,,,,,
*Oc1cccc(NC(=O)c2ccc(Cc3ccc(C(*)=O)cc3)cc2)c1OC,,,,,
*C#Cc1ccc(C#C[Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC)cc1,,,,,
*O[Si](*)(C)CCCOc1ccccc1C(=O)Oc1ccc(C(=O)Oc2ccc(CCCC(C)CC)cc2)cc1,,,,,
*Sc1cccc(C(=O)NCCCCNC(*)=O)c1,,,,,
*NC(CCC(*)=O)C(=O)O,,,,,
*CC(=O)NCc1ccc(OCC(*)C)cc1,,,0.22211,1.073385,19.2101333
*Oc1cccc(C(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)c1,,,,,
*CC(*)(C)OC(=O)N(C)c1ccc(OC(=O)P(=O)(O)C(F)(F)F)cc1,,,,,
*Oc1ccc(C(C)(C)c2ccc(OC(=O)C3C(C)C3C(*)=O)cc2)cc1,,,,,
*C(=O)c1ccc(/N=N/c2ccc(C(=O)N3C(=O)N(*)C4(CCCC4)C3=O)cc2)cc1,,,,,
*OC(COC(=O)CCCCC(*)=O)C(O)COc1ccccc1C(=O)Oc1ccc(-c2ccccc2)cc1,313.08000000000004,0.329,0.212267,1.139227,15.1622167
*c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(Cl)c2)cc1Cl,,,,,
*Sc1ccc(-c2ccc(SC(=O)CCC(*)=O)cc2)cc1,,,,,
*CCC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)CCN3CCN(*)CC3)cc2)cc1,,,,,
*CC(*)(C)C(=O)OCC#CC(C)[N+](=O)O,,,,,
*CC(*)(Cl)C(=O)OCC(F)Cl,,,,,
*C(=C(*)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1)c1ccccc1,,,,,
*/C=C/c1cc(OCC(CC)COCC[Si](C)(C)c2ccc(C(=O)O)cc2)c(*)cc1C,287.39,0.36,,,
*CCCCCCCCCCOC(=O)CC(=O)O*,,,,,
*=CC1CC(C=*)C(COS(=O)(=O)c2ccc(C)cc2)C1,,,,,
*Oc1ccc(OC(=O)c2ccc(OCc3ccc(C(*)=O)cc3)cc2)c(-c2ccc([N+](=O)[O-])cc2)c1,,,0.262043,1.176276,29.04863333
*OC(*)C(=O)OC(C)CCCOc1ccc([Si](C)(C)C)cc1,,,,,
*C[Si]=COC(=O)COCC(C)O*,,,,,
*OCC(*)(Cl)OCC(Cl)Cl,,,0.114322,1.458452,16.13556667
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(*)c(C)c4C)c(C)c3)cc1C)C2=O,,,0.208239,0.958059,29.0427333
*Oc1cc(OC(=O)c2ccc(OCCCCCCCCCCCC)cc2)c(OC(=O)CCCCCCCCC(*)=O)cc1OC,,,,,
*C(=O)c1ccc(-c2ccc(*)cc2)cc1,,,0.446,1.099757044,
*Oc1ccc(-c2ccc(OC(=O)/C=C/c3cccc(NC(=O)OCC)c3)cc2)c(C(*)=O)c1,,,0.335672,1.153872,15.5093333
*CC(*)C(=O)c1ccccc1O,,,0.144,1.026030547,
*Nc1cccc(/C=C/C(*)=O)c1,,,,,
*CCCCCC(=O)Oc1ccc(/N=C/c2ccc(OC(=O)c3ccc(*)cc3)cc2)cc1,269.86,0.348,,,
*COc1ccc(/C=C/c2ccc(OC(=O)CCCCCCCCCCCCC(=O)Oc3cccc(C(=O)O*)c3)cc2)cc1,,,0.269605,1.065941,20.56395
CC#CSCCCCCCCC,,,,,
*CC(*)C(=O)NC(C)(C)CC,,,,,
*Oc1ccc(NC(=O)c2ccc(C(=O)c3ccc(C(=O)c4ccc(*)c(C(=O)O)c4C(F)(F)F)cc3C)cc2)cc1,,,0.17592,1.173351,20.9091833
